Source,Target,Weight
655,5001,3
655,5933,4
655,5934,1
655,5935,2
655,5936,6
655,5937,13
655,6169,2
655,6305,7
655,6308,15
655,7149,1
655,7153,16
655,7154,17
655,7156,17
655,7184,13
655,7384,5
655,7400,12
655,7405,5
655,7481,15
655,7494,13
655,7499,6
655,7501,13
655,7503,11
655,7507,2
655,7643,2
655,7653,2
655,7658,9
655,7677,4
655,7700,10
655,7720,18
655,7723,7
655,7734,3
655,7790,20
655,7791,9
655,7796,11
655,16741,2
655,18575,3
655,18576,2
655,18577,2
655,18578,2
655,18579,2
655,18580,2
655,18581,6
655,18582,9
655,18583,5
655,18584,10
655,18585,2
655,18586,2
655,18587,2
655,18588,9
655,18589,9
655,18590,2
655,18591,2
655,18592,5
655,18593,9
655,18594,7
655,18595,9
655,18596,2
655,18597,3
655,18598,3
655,18599,2
655,18601,2
655,18602,3
655,18603,9
655,18604,3
655,18605,2
655,18606,9
655,18607,2
655,18608,2
655,18609,9
655,18610,2
655,18611,2
655,18612,9
655,18613,3
655,18614,7
655,18615,3
655,18616,9
655,18617,2
655,18618,9
655,18619,5
655,18620,3
655,18621,11
655,18622,2
655,18623,1
655,18624,9
655,18625,2
655,18626,3
655,18627,8
655,18628,9
655,18629,3
655,18630,3
655,18631,7
655,18632,3
655,18633,7
655,18634,19
655,18635,18
655,18636,8
655,18637,14
655,18638,10
655,18657,2
655,18662,4
655,18674,6
655,18675,1
655,18676,6
655,18677,5
655,18678,6
655,18679,2
655,18680,6
655,18681,7
655,18682,7
655,18683,7
655,18684,6
655,18685,2
655,18722,6
655,18785,4
655,18811,7
655,18870,3
655,18918,10
655,18919,13
655,18920,2
655,18921,5
655,18922,7
655,18923,7
655,18924,7
655,18925,8
655,18926,2
655,18927,2
655,18928,2
655,18929,9
655,18930,7
655,18931,7
655,18932,5
655,18952,4
655,19000,7
655,19002,1
655,19003,3
655,19060,1
655,19061,4
655,19062,3
655,19063,2
655,19064,6
655,19065,4
655,19066,1
655,19067,6
655,19068,1
655,19069,4
655,19070,4
655,19127,2
655,19141,3
655,19142,2
655,19180,3
655,19181,1
655,19182,2
655,19183,2
655,19184,3
655,19192,1
655,19194,1
655,19195,2
655,19196,3
655,19372,2
655,19667,2
655,19669,2
655,19815,1
655,19816,3
655,19986,3
655,19988,2
655,19989,3
655,21362,2
655,21363,2
655,21806,1
655,21807,2
655,21808,2
655,21809,2
655,21810,2
655,22990,1
655,22991,1
658,585,1
658,5936,7
658,18724,2
658,18771,6
658,18779,6
658,18780,6
658,18783,4
658,18784,6
658,18785,6
658,18857,4
658,19019,6
658,19300,2
658,19301,2
658,19302,2
658,19303,6
735,518,10
735,519,10
735,520,1
735,521,13
735,527,21
735,528,13
735,542,1
735,546,10
735,547,11
735,548,19
735,550,10
735,551,10
735,582,2
735,598,10
735,613,2
735,620,1
735,735,2
735,750,2
735,876,6
735,925,9
735,945,1
735,958,1
735,998,1
735,1584,1
735,3077,2
735,3091,10
735,3109,10
735,3115,2
735,3138,2
735,3140,10
735,5546,7
735,5662,5
735,5663,5
735,5752,3
735,6809,3
735,6893,5
735,6900,5
735,8245,2
735,15307,3
736,515,3
736,517,37
736,518,49
736,519,49
736,520,50
736,521,49
736,526,35
736,527,49
736,528,25
736,529,41
736,530,16
736,531,32
736,546,49
736,547,49
736,548,49
736,549,74
736,550,25
736,551,25
736,571,30
736,572,46
736,573,46
736,591,46
736,598,25
736,599,46
736,600,49
736,601,49
736,602,49
736,603,49
736,604,24
736,609,53
736,610,25
736,737,48
736,738,64
736,739,24
736,740,52
736,741,21
736,742,51
736,743,49
736,744,49
736,745,1
736,746,50
736,747,49
736,748,49
736,749,24
736,750,49
736,751,47
736,752,49
736,753,46
736,754,24
736,755,24
736,756,46
736,757,49
736,758,46
736,759,50
736,760,51
736,761,50
736,762,46
736,763,47
736,764,46
736,765,28
736,766,49
736,767,49
736,768,31
736,769,49
736,770,46
736,771,49
736,772,55
736,773,42
736,774,21
736,775,46
736,776,46
736,777,49
736,778,1
736,779,49
736,780,49
736,781,49
736,782,46
736,783,52
736,784,49
736,785,50
736,786,46
736,787,49
736,788,49
736,789,49
736,790,46
736,791,1
736,792,49
736,793,49
736,794,49
736,795,49
736,796,10
736,797,46
736,798,46
736,799,1
736,884,25
736,904,25
736,920,22
736,922,30
736,926,48
736,946,48
736,954,48
736,988,46
736,991,48
736,1003,48
736,1011,23
736,1014,41
736,1019,48
736,1022,46
736,1024,48
736,1029,48
736,1033,48
736,1034,25
736,1038,48
736,1041,48
736,1044,48
736,1046,48
736,1047,25
736,1051,48
736,1052,48
736,1063,48
736,1064,5
736,1067,48
736,1097,25
736,1138,45
736,1153,25
736,1162,48
736,1167,3
736,1185,3
736,1204,46
736,1307,1
736,1308,3
736,1309,3
736,1310,48
736,1313,48
736,1314,48
736,1316,48
736,1317,48
736,1318,48
736,1319,3
736,1422,18
736,1488,45
736,1489,45
736,1490,48
736,1492,31
736,1493,3
736,1494,25
736,1495,48
736,1496,48
736,1497,48
736,1498,45
736,1499,3
736,1500,25
736,1501,48
736,1504,13
736,1505,48
736,1506,48
736,1508,3
736,1510,3
736,1511,35
736,1512,3
736,1513,35
736,1523,3
736,1527,25
736,1573,3
736,1683,3
736,1704,48
736,1708,23
736,1712,3
736,1722,5
736,1734,48
736,1739,48
736,1747,48
736,1758,3
736,1760,25
736,1779,48
736,1786,45
736,1794,48
736,1825,45
736,1829,48
736,1849,48
736,1851,46
736,1874,48
736,1884,25
736,2017,48
736,2273,21
736,3044,2
736,3078,22
736,3084,3
736,3085,38
736,3091,4
736,3109,26
736,3111,37
736,3120,22
736,3140,3
736,3248,15
736,3250,21
736,3868,3
736,3873,5
736,3881,25
736,4009,47
736,4377,14
736,4387,1
736,4404,1
736,4995,25
736,5016,48
736,5017,46
736,5018,48
736,5019,48
736,5020,45
736,5021,48
736,5022,48
736,5023,48
736,5024,48
736,5025,48
736,5026,48
736,5027,48
736,5028,43
736,5029,46
736,5030,48
736,5031,41
736,5032,35
736,5033,32
736,5034,35
736,5035,31
736,5036,25
736,5037,25
736,5038,26
736,5039,26
736,5040,26
736,5041,26
736,5042,23
736,5043,26
736,5044,22
736,5045,22
736,5046,17
736,5047,20
736,5048,17
736,5049,19
736,5050,16
736,5051,19
736,5052,19
736,5053,17
736,5054,13
736,5055,13
736,5056,13
736,5057,13
736,5058,9
736,5104,28
736,5396,37
736,5397,2
736,5449,13
736,5462,2
736,5463,3
736,5464,3
736,5465,3
736,5466,3
736,7188,30
736,7189,30
736,7190,2
736,7191,24
736,7192,19
736,8058,27
736,8093,23
736,8094,23
736,8274,10
736,8456,1
736,8561,1
736,14368,2
736,15922,1
736,16001,5
736,16009,1
736,24207,3
736,27457,3
736,27460,3
736,27461,3
736,27462,3
736,27463,3
736,27464,2
736,27465,3
736,27466,3
736,27467,2
736,36337,1
737,390,1
737,394,8
737,399,11
737,737,20
737,780,2
737,1034,1
737,1063,1
737,1143,1
737,1150,2
737,1153,1
737,1159,2
737,1165,3
737,1308,2
737,1316,1
737,1492,1
737,1505,1
737,1602,10
737,1683,3
737,1855,1
737,3204,1
737,3340,1
737,3388,3
737,3713,1
737,3798,2
737,3823,10
737,4099,3
737,4213,1
737,4405,3
737,4501,1
737,4824,1
737,5074,1
737,5120,1
737,5399,1
737,5409,2
737,5427,10
737,5475,1
737,5539,3
737,5586,11
737,5589,15
737,5607,8
737,5648,13
737,5651,8
737,5879,1
737,5880,1
737,8608,5
737,8612,9
737,8784,2
737,10449,2
737,13364,2
737,13388,1
737,14142,18
737,15265,1
737,16008,1
737,16191,1
737,16407,13
737,16483,1
737,18521,1
737,18526,3
737,23975,1
737,26153,8
737,31199,4
737,31843,3
737,35889,1
737,36360,10
737,38314,9
737,43729,1
737,45398,1
737,46082,1
737,47988,14
737,48367,1
737,48461,12
737,49551,7
737,51300,3
737,52639,2
737,52641,2
737,52645,12
737,52646,11
737,52658,21
737,52659,1
737,52667,1
737,52670,12
737,52672,5
737,52760,1
737,52761,11
737,52762,1
737,52776,4
737,52783,3
737,52800,1
737,52908,10
737,52917,3
737,52931,7
737,52934,1
737,52935,2
737,52970,2
737,52981,35
737,52982,5
737,52983,5
737,52984,1
737,52985,10
737,52986,4
737,52987,1
737,52988,2
737,52989,1
737,52990,2
737,52991,1
737,52992,1
737,52993,1
737,52994,1
737,52995,1
737,52996,1
737,52997,2
737,52998,2
737,52999,1
737,53000,1
737,53001,1
737,53002,1
737,53003,1
738,520,2
738,609,14
738,736,3
738,739,2
738,746,4
738,759,4
738,772,4
738,784,9
738,785,2
738,1793,2
738,3081,1
738,3801,2
738,3873,7
738,3881,4
738,3893,2
738,4103,2
738,4373,11
738,4377,24
738,4387,2
738,4388,2
738,4390,1
738,5417,1
738,16001,3
738,16020,3
738,26919,2
739,517,2
739,609,8
739,620,1
739,743,1
739,746,2
739,759,2
739,763,2
739,769,1
739,772,4
739,805,2
739,910,3
739,989,2
739,1055,5
739,1173,2
739,1273,1
739,1355,1
739,1357,2
739,1366,1
739,1393,12
739,1397,1
739,1400,1
739,1403,3
739,1669,2
739,1744,5
739,1747,2
739,2269,2
739,3174,2
739,3177,2
739,3192,12
739,3207,12
739,3281,2
739,3631,2
739,3777,2
739,3801,3
739,3838,5
739,3873,2
739,3889,4
739,3903,14
739,3958,1
739,4044,2
739,4100,2
739,4241,1
739,4269,2
739,4365,1
739,4373,4
739,4377,15
739,4390,3
739,4394,3
739,4404,3
739,4408,2
739,4522,1
739,4523,1
739,4629,2
739,4637,1
739,4653,2
739,4713,2
739,4719,1
739,4720,1
739,4840,6
739,4849,4
739,4864,2
739,4905,2
739,5308,2
739,5407,1
739,5679,2
739,5680,2
739,5687,1
739,6322,2
739,6325,2
739,6342,2
739,7092,2
739,7096,4
739,7110,2
739,7114,5
739,7134,1
739,7140,2
739,8695,2
739,8714,3
739,8943,2
739,13761,2
739,14146,1
739,14236,5
739,14261,1
739,16193,1
739,16938,1
739,44589,3
739,44769,1
739,44771,1
740,520,2
740,549,1
740,572,11
740,600,2
740,601,2
740,609,2
740,736,2
740,742,2
740,746,1
740,772,1
740,783,1
740,1022,2
740,1268,4
740,1509,1
740,3207,2
740,3881,1
740,4343,4
740,4374,4
740,4377,10
740,4404,50
740,6060,1
740,7086,4
740,16006,2
740,47705,1
740,47743,2
740,47789,2
740,47991,1
742,736,1
742,740,4
742,744,1
742,764,1
742,785,1
742,1000,1
742,3832,1
742,4377,8
742,4390,1
742,4404,2
742,8548,1
742,8564,2
742,8695,2
742,8696,2
742,15407,2
743,1,5
743,248,1
743,249,1
743,295,2
743,302,50
743,517,1
743,520,7
743,521,8
743,570,2
743,571,57
743,573,4
743,581,2
743,585,15
743,586,9
743,587,34
743,588,2
743,590,3
743,603,2
743,609,20
743,611,6
743,620,3
743,739,15
743,741,2
743,743,5
743,745,1
743,752,1
743,757,6
743,759,1
743,763,3
743,772,1
743,776,2
743,779,6
743,780,6
743,786,25
743,787,11
743,794,3
743,800,2
743,802,83
743,803,36
743,805,57
743,808,8
743,886,1
743,891,4
743,920,8
743,925,3
743,926,8
743,946,6
743,954,1
743,988,8
743,991,9
743,995,3
743,998,3
743,1003,18
743,1011,30
743,1022,8
743,1024,6
743,1029,6
743,1034,8
743,1036,2
743,1041,6
743,1044,3
743,1046,9
743,1047,9
743,1051,8
743,1063,2
743,1070,2
743,1073,4
743,1077,1
743,1124,2
743,1138,1
743,1139,7
743,1143,27
743,1148,32
743,1149,8
743,1153,1
743,1154,3
743,1155,6
743,1158,2
743,1159,6
743,1160,33
743,1164,25
743,1166,3
743,1168,3
743,1169,3
743,1171,1
743,1173,2
743,1181,2
743,1204,11
743,1205,2
743,1232,2
743,1268,10
743,1273,9
743,1276,27
743,1279,4
743,1307,8
743,1310,9
743,1311,8
743,1312,31
743,1313,8
743,1314,1
743,1316,2
743,1317,1
743,1320,3
743,1322,42
743,1357,1
743,1392,14
743,1393,2
743,1399,2
743,1402,20
743,1404,2
743,1490,6
743,1494,6
743,1495,6
743,1501,1
743,1502,8
743,1505,16
743,1515,30
743,1747,15
743,1772,1
743,1793,13
743,1819,2
743,1847,16
743,1909,2
743,3015,6
743,3043,2
743,3087,3
743,3103,31
743,3177,6
743,3181,3
743,3186,7
743,3189,17
743,3191,1
743,3192,3
743,3197,1
743,3198,3
743,3207,4
743,3247,12
743,3248,1
743,3252,8
743,3253,7
743,3254,10
743,3256,2
743,3258,2
743,3347,5
743,3360,1
743,3640,4
743,3741,2
743,3873,7
743,3876,10
743,3881,3
743,3908,2
743,3929,8
743,4010,2
743,4132,2
743,4133,2
743,4202,3
743,4269,3
743,4711,3
743,4719,8
743,4840,7
743,4910,1
743,4914,2
743,4993,12
743,4994,10
743,4995,6
743,4996,12
743,5003,3
743,5005,2
743,5009,3
743,5011,2
743,5017,2
743,5021,8
743,5029,1
743,5047,7
743,5063,8
743,5064,8
743,5065,8
743,5066,31
743,5067,23
743,5074,5
743,5078,28
743,5079,26
743,5103,5
743,5105,7
743,5107,4
743,5108,3
743,5109,35
743,5110,8
743,5111,8
743,5112,8
743,5113,11
743,5114,11
743,5115,7
743,5116,28
743,5117,28
743,5118,25
743,5119,29
743,5120,26
743,5307,2
743,5334,10
743,5344,10
743,5384,1
743,5542,3
743,5554,4
743,5556,4
743,5562,12
743,5563,1
743,5580,1
743,5597,3
743,5902,4
743,5909,3
743,5919,2
743,5920,5
743,5921,2
743,5922,4
743,5923,4
743,5924,4
743,5926,2
743,5927,2
743,5928,2
743,5929,2
743,5972,7
743,5973,2
743,5974,11
743,5975,6
743,5976,10
743,5977,10
743,5978,10
743,5979,10
743,5980,10
743,5981,9
743,5982,9
743,5983,8
743,5985,2
743,5986,2
743,5991,2
743,5993,2
743,5997,2
743,5998,3
743,5999,2
743,6004,2
743,6136,2
743,6137,1
743,6186,3
743,6189,2
743,6190,2
743,6192,2
743,6193,2
743,6198,2
743,6202,2
743,6203,2
743,6204,2
743,6205,2
743,6207,2
743,6209,2
743,6213,2
743,6233,1
743,6364,2
743,6760,1
743,6876,1
743,7067,2
743,7084,2
743,7085,3
743,7086,2
743,7087,2
743,7508,3
743,7509,1
743,7510,1
743,7518,1
743,7519,1
743,7520,1
743,7610,4
743,7625,2
743,7626,1
743,7627,1
743,7628,1
743,7828,2
743,7870,2
743,9277,1
743,15257,2
743,16045,1
743,17688,1
743,18644,2
743,45720,1
744,571,1
744,585,2
744,609,1
744,743,2
744,924,1
744,1219,17
744,1509,1
744,1535,13
744,3321,1
744,3669,1
744,8737,1
744,9325,1
744,14171,1
744,14517,2
744,17819,1
744,45084,1
746,517,6
746,518,2
746,519,1
746,520,7
746,521,5
746,526,1
746,527,2
746,528,8
746,529,1
746,530,1
746,551,1
746,572,8
746,584,8
746,596,1
746,600,4
746,601,2
746,602,2
746,603,7
746,609,34
746,611,6
746,736,13
746,737,1
746,738,7
746,740,1
746,742,3
746,752,4
746,756,1
746,759,3
746,760,5
746,761,21
746,763,21
746,764,1
746,766,1
746,767,3
746,769,12
746,771,3
746,772,1
746,780,1
746,783,43
746,784,1
746,785,12
746,792,1
746,793,2
746,888,1
746,1077,9
746,1134,1
746,1185,4
746,1205,1
746,1278,2
746,1308,1
746,1316,1
746,1422,3
746,1493,1
746,1573,2
746,1683,1
746,1695,1
746,1763,1
746,1827,1
746,1848,1
746,1889,2
746,1965,1
746,2268,1
746,2269,1
746,2270,1
746,2273,19
746,2275,1
746,3081,4
746,3084,2
746,3085,1
746,3086,1
746,3111,1
746,3116,1
746,3140,2
746,3158,2
746,3192,1
746,3248,4
746,3583,1
746,3661,1
746,3669,14
746,3815,1
746,3852,3
746,3881,2
746,3893,7
746,3909,1
746,3915,1
746,3991,1
746,4014,1
746,4343,12
746,4348,8
746,4373,3
746,4377,7
746,4388,4
746,4393,13
746,4404,43
746,4864,4
746,5034,31
746,5053,1
746,5101,1
746,5384,1
746,5399,8
746,5465,2
746,5570,1
746,5607,7
746,5643,2
746,7092,4
746,7118,1
746,7510,1
746,8683,3
746,8686,1
746,8687,1
746,8689,1
746,8788,1
746,9169,2
746,9727,1
746,10951,1
746,13444,1
746,13761,1
746,14490,1
746,14722,1
746,15189,1
746,15407,4
746,15579,1
746,16001,5
746,16006,1
746,16049,1
746,16052,1
746,16058,1
746,16858,1
746,17227,1
746,17274,1
746,17509,1
746,18247,1
746,19118,1
746,24196,1
746,28501,1
746,39219,1
746,47812,4
746,47813,4
746,47814,6
746,47958,2
746,54023,1
746,54024,1
748,1495,1
748,1496,1
748,1758,1
748,1797,1
748,1844,1
748,1857,1
749,737,2
749,780,3
749,925,1
749,954,1
749,998,1
749,1029,1
749,1153,2
749,1308,2
749,1492,1
749,1493,3
749,1494,1
749,1683,3
749,5476,1
750,515,1
750,519,10
750,520,5
750,521,21
750,526,8
750,527,1
750,528,2
750,529,4
750,530,3
750,542,8
750,546,6
750,547,64
750,548,60
750,549,3
750,550,31
750,551,33
750,554,4
750,571,8
750,573,8
750,582,2
750,584,4
750,596,4
750,597,41
750,598,3
750,600,1
750,602,3
750,603,1
750,605,1
750,606,3
750,610,7
750,613,1
750,735,2
750,744,2
750,756,12
750,776,1
750,788,3
750,789,4
750,790,2
750,877,4
750,1063,7
750,1113,5
750,1185,4
750,1187,4
750,1209,4
750,1251,13
750,1295,4
750,1296,17
750,1348,5
750,1751,10
750,3077,16
750,3079,36
750,3081,6
750,3085,8
750,3086,3
750,3087,1
750,3088,55
750,3089,9
750,3091,10
750,3092,89
750,3093,51
750,3099,10
750,3103,1
750,3106,8
750,3109,30
750,3110,10
750,3111,3
750,3112,9
750,3114,16
750,3115,4
750,3116,3
750,3117,1
750,3122,15
750,3129,14
750,3131,1
750,3138,4
750,3142,3
750,3250,4
750,3911,2
750,4372,1
750,5043,2
750,5546,1
750,5752,4
750,5813,3
750,6213,5
750,6809,3
750,6880,1
750,6881,1
750,6884,2
750,6887,1
750,6888,1
750,6891,7
750,6893,1
750,6895,32
750,7302,1
750,8021,2
750,8092,24
750,8335,2
750,8342,2
750,8400,1
750,8413,1
750,8470,2
750,14773,15
750,15307,14
750,15346,1
750,15353,10
750,15394,2
750,18241,1
750,18430,1
750,18431,2
750,18432,2
750,18433,1
750,18434,1
750,23647,1
750,24197,3
750,24200,1
750,24333,4
750,24381,1
750,24385,2
750,24386,2
750,24387,2
750,24388,2
750,24389,1
750,26422,1
750,26423,1
750,26424,2
750,31223,1
750,37976,1
750,38323,1
750,42460,4
750,42468,1
750,48951,1
750,48953,3
750,48957,3
750,48958,2
750,48959,2
750,48960,19
750,48961,6
750,48962,6
750,48963,6
750,48964,7
750,48965,6
750,48966,16
750,48967,16
750,48968,2
750,48969,7
750,48970,18
750,48971,5
750,48972,5
750,48973,1
750,48974,1
750,48975,5
750,48976,1
750,48977,1
750,48978,1
750,48979,1
750,48980,1
750,48981,1
750,48982,1
750,48983,1
750,48984,2
750,48985,2
750,48986,1
750,48987,1
750,48988,1
750,48989,5
750,48990,1
750,48991,1
750,48992,1
750,48993,1
750,48994,1
750,48995,1
750,48996,1
750,48997,1
750,48998,1
750,48999,1
750,49000,1
750,49001,1
750,49002,2
750,49003,1
750,49004,1
750,49005,1
750,49006,1
751,520,5
751,521,2
751,549,1
751,554,4
751,573,1
751,609,2
751,1393,2
751,1744,4
751,3192,2
751,3204,4
751,3248,2
751,3250,1
751,5040,1
751,8408,1
751,16009,4
752,550,2
752,551,1
752,572,2
752,581,3
752,585,15
752,586,2
752,616,2
752,620,1
752,918,1
752,1406,1
752,3103,3
752,3109,2
752,3195,2
752,3207,9
752,3911,2
752,4377,1
752,4910,2
752,6169,1
752,6885,2
752,23672,1
755,1309,1
756,748,1
756,777,2
756,1003,4
756,1024,3
756,1047,2
756,1309,1
756,1318,1
756,1495,7
756,1497,4
756,1505,6
756,1508,2
756,1509,1
756,1511,1
756,1524,3
756,1706,5
756,1758,1
756,1779,2
756,1830,1
756,3077,1
756,3106,3
756,3131,1
756,3266,1
756,5105,2
756,5726,2
756,5745,3
757,756,1
757,781,1
757,1047,1
757,1495,2
759,520,1
759,591,2
759,599,9
759,609,155
759,736,12
759,737,8
759,738,17
759,740,13
759,746,21
759,749,2
759,756,2
759,758,4
759,759,2
759,760,8
759,763,2
759,769,5
759,772,24
759,776,20
759,783,33
759,786,4
759,792,39
759,886,4
759,929,2
759,988,6
759,1019,2
759,1044,21
759,1051,4
759,1063,5
759,1070,1
759,1161,5
759,1165,4
759,1276,4
759,1314,14
759,1393,2
759,1493,2
759,1499,7
759,1500,2
759,1501,11
759,1505,8
759,1506,10
759,1508,8
759,1509,2
759,1573,7
759,1683,8
759,1706,2
759,1712,3
759,1765,4
759,1793,2
759,1881,2
759,1909,2
759,2273,15
759,3084,2
759,3207,13
759,3248,2
759,3323,4
759,3669,19
759,3801,2
759,3802,2
759,3832,20
759,3873,5
759,3881,14
759,3893,5
759,3906,2
759,3929,2
759,4343,2
759,4369,2
759,4373,17
759,4375,4
759,4377,4
759,4387,2
759,4388,6
759,4393,3
759,4400,1
759,4404,5
759,4409,2
759,4588,1
759,4637,2
759,4853,4
759,5034,2
759,5118,5
759,5120,2
759,5399,1
759,5403,2
759,5417,6
759,5435,3
759,5465,2
759,5542,6
759,5636,2
759,5639,1
759,5687,2
759,7087,9
759,14491,5
759,14502,1
759,14507,2
759,14582,1
759,16001,1
759,16047,1
759,17227,2
759,21123,3
759,25549,2
759,25912,2
759,38689,1
759,38690,2
759,54015,1
759,54061,1
759,54062,1
759,54136,1
759,54144,2
760,520,2
760,591,2
760,609,10
760,736,1
760,742,1
760,746,10
760,761,10
760,771,1
760,783,10
760,2273,6
760,3044,1
760,3111,1
760,3881,1
760,4377,1
760,4404,2
760,5034,8
760,5399,3
760,5607,3
760,8568,1
760,15407,1
760,16058,1
761,517,3
761,519,5
761,520,5
761,526,3
761,529,5
761,530,3
761,551,5
761,591,2
761,596,2
761,609,7
761,736,5
761,738,8
761,739,1
761,740,2
761,742,5
761,746,10
761,759,5
761,760,2
761,763,2
761,771,6
761,772,5
761,783,6
761,784,5
761,785,5
761,786,2
761,793,2
761,884,2
761,888,3
761,926,2
761,1034,2
761,1097,2
761,1134,5
761,1187,2
761,1205,5
761,1525,2
761,1695,5
761,1767,2
761,1827,5
761,1846,2
761,1848,5
761,1965,5
761,2273,2
761,3044,2
761,3111,5
761,3137,2
761,3661,3
761,3815,5
761,3991,5
761,4009,2
761,4014,5
761,4343,1
761,4377,4
761,4404,2
761,5034,2
761,5053,2
761,5384,5
761,5570,5
761,7056,2
761,7118,3
761,7510,5
761,8548,2
761,8686,5
761,8687,5
761,9045,2
761,9727,3
761,10951,3
761,13444,3
761,13761,5
761,13780,2
761,14307,2
761,14428,2
761,14442,2
761,14722,5
761,15189,3
761,15579,3
761,16049,5
761,16858,3
761,17274,5
761,17509,3
761,19118,5
761,54023,3
761,54024,3
761,54025,2
761,54026,2
763,517,2
763,520,2
763,609,5
763,746,5
763,761,2
763,763,3
763,766,2
763,767,4
763,768,4
763,769,9
763,770,2
763,771,3
763,1048,2
763,1219,2
763,1221,2
763,1393,1
763,1406,1
763,1819,1
763,2273,11
763,3158,1
763,3190,1
763,3192,1
763,3201,2
763,3207,3
763,3666,2
763,3733,6
763,3832,1
763,3852,8
763,4343,1
763,4374,1
763,4377,14
763,4390,4
763,4404,19
763,5591,2
763,5686,4
763,5687,3
763,6760,2
763,9030,2
763,9093,2
763,14676,2
763,16001,1
763,16006,2
763,16058,1
763,16145,1
763,16731,1
763,39331,1
763,39332,1
763,47962,1
764,584,2
764,746,4
764,763,14
764,770,6
764,886,4
764,927,2
764,959,2
764,1068,2
764,1120,2
764,1132,2
764,1219,2
764,1501,2
764,1596,2
764,3157,2
764,3158,2
764,3160,2
764,3163,1
764,3207,13
764,3407,3
764,3665,2
764,4377,3
764,6329,4
764,7092,2
764,8163,2
764,14261,4
764,15915,4
764,15983,5
764,16001,4
764,16079,1
764,16098,2
764,16819,2
764,28369,2
766,763,3
766,766,4
766,767,4
766,771,4
766,897,4
766,919,7
766,951,3
766,1007,2
766,1031,4
766,1061,2
766,1309,1
766,1495,1
766,1497,2
766,1501,1
766,1673,12
766,1832,4
766,2268,2
766,2269,2
766,2270,6
766,2276,14
766,2280,4
766,2318,2
766,3333,2
766,3832,4
766,3863,2
766,4343,99
766,4348,86
766,4374,4
766,4377,95
766,4390,36
766,4393,82
766,4394,7
766,4402,7
766,4404,30
766,5435,20
766,5579,21
766,5657,1
766,7114,6
766,8577,4
766,8578,4
766,8686,2
766,8788,2
766,9113,2
766,9196,4
766,13629,24
766,14236,2
766,14254,4
766,15407,36
766,15898,4
766,16006,5
766,16950,2
766,30300,2
766,47667,1
766,47689,2
766,47960,1
767,343,1
767,344,1
767,517,2
767,520,5
767,555,1
767,572,4
767,581,4
767,582,4
767,584,4
767,590,1
767,602,4
767,609,4
767,610,1
767,620,4
767,736,3
767,737,4
767,738,4
767,739,7
767,740,4
767,741,4
767,742,4
767,744,4
767,746,7
767,752,4
767,758,4
767,763,23
767,764,6
767,765,1
767,766,5
767,767,5
767,768,4
767,769,11
767,770,2
767,771,7
767,776,4
767,783,4
767,892,1
767,895,4
767,897,4
767,898,4
767,899,4
767,902,4
767,903,1
767,904,1
767,906,1
767,910,4
767,913,4
767,916,2
767,919,4
767,920,4
767,924,5
767,931,4
767,932,4
767,934,1
767,935,3
767,939,1
767,942,4
767,943,4
767,947,4
767,948,5
767,955,1
767,958,4
767,966,4
767,968,4
767,980,4
767,985,4
767,986,4
767,989,3
767,990,4
767,993,4
767,994,4
767,998,3
767,1007,4
767,1008,1
767,1013,3
767,1016,4
767,1021,4
767,1022,4
767,1031,4
767,1035,1
767,1047,4
767,1048,5
767,1055,1
767,1073,1
767,1112,1
767,1219,4
767,1227,5
767,1233,4
767,1264,1
767,1273,4
767,1342,1
767,1361,4
767,1365,4
767,1366,1
767,1368,4
767,1371,5
767,1389,1
767,1396,1
767,1399,1
767,1406,11
767,1422,4
767,1434,4
767,1436,3
767,1446,1
767,1450,3
767,1454,4
767,1566,1
767,1577,1
767,1581,4
767,1673,2
